Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
LOC283745_2,0.3727967184914535,0.9338686554000707,0.06261860653374317,0.9999999609509842,0.09256637443768073,0.21264987373327932
TRPV6_2,0.37229993326817573,0.9341187800759907,0.06258876762509169,0.9999999610248966,0.004282927392828708,0.9541137471225136
HAS2,0.37186731238149334,0.9343362000065734,0.062465118571144174,0.9999999613300682,0.05441439724467809,0.4644111163142035
MAP3K14-AS1,0.3717684800155677,0.9343858175207923,0.062448796014917936,0.9999999613702192,-0.020917711806109008,0.7786633347426948
MAATS1_2,0.37149189735722615,0.9345245691791373,0.06244083201559682,0.9999999613897982,0.046356969184952836,0.5331901891283586
RP1-178F10.1,0.3712834239590363,0.9346290524169604,0.06238593676949876,0.9999999615245528,-0.0892688473306323,0.22946712097996097
CKMT2,0.3709397806775899,0.9348010919303148,0.062311927301477305,0.999999961705672,-0.04790614471744875,0.5195808947003788
C8orf49,0.3709384888492998,0.9348017382206228,0.062325415233651586,0.9999999616727113,0.016825730163001554,0.8211465004975907
LOC101927151,0.370833025711779,0.9348544893068199,0.062294294811739134,0.9999999617487288,-0.06151930543703321,0.4080674912965123
ITPR3,0.36972779859168964,0.9354059764437123,0.06211173680576183,0.9999999621923965,0.002034926860352983,0.9781890464457909
MAP2K4,0.36954933029530795,0.9354948006690055,0.06207731838709023,0.9999999622756104,-0.06613745428160434,0.3737157579752431
PLCH2,0.36948165961696566,0.9355284639861497,0.062071077844299806,0.9999999622906836,-0.036373653930041806,0.6249522475692982
CSH1_3,0.36872966051367095,0.9359019377091448,0.061947313409593925,0.9999999625886917,0.035965000333796245,0.6288485390479867
KCTD18,0.36826501874211687,0.9361321343002578,0.06187009128871757,0.9999999627737389,-0.06857916865614556,0.35629313554089354
VCY,0.36804685560027744,0.9362400698242315,0.061875142457096875,0.9999999627616558,0.03265484956646838,0.6607798187035678
RAPGEF5,0.36798250220484974,0.9362718903166362,0.06182341697877506,0.9999999628852525,0.07043375616199543,0.34340510502433835
LOC100129461,0.36797804283850405,0.9362740950102559,0.06182268024043819,0.9999999628870107,0.01733086179953052,0.8158712307185868
RGS13,0.3672051248358662,0.936655622684766,0.06169498098657815,0.9999999631908221,0.08509740444315991,0.25205708130189
APOA1,0.3667039417758033,0.9369023785386806,0.06161217221422504,0.9999999633868384,0.015599601144993841,0.8339843668576679
SPTLC2_2,0.3666686247410236,0.9369197478220319,0.061606336759733205,0.999999963400622,0.027377207157188468,0.7129602877425556
MVK,0.3666577566031013,0.9369250923828016,0.061604541007102845,0.9999999634048629,-0.01756287398636161,0.8134510000412526
RP11-65D24.2,0.36653767529053843,0.9369841283423105,0.06158768032414219,0.9999999634446634,-0.027542195572373637,0.7113071351065106
TRPV6,0.36626565953159085,0.9371177536275089,0.061543878366450734,0.999999963547909,0.0132851638304199,0.8583344191046317
MKL1,0.36599966904511416,0.937248275857289,0.06149580128608787,0.9999999636609805,-0.057091943043347325,0.44268932350041984
PLCXD2,0.3651471264542545,0.9376656659449399,0.06135492098002117,0.9999999639908063,0.04732044690171186,0.5247051948946444
ARHGEF5,0.36470399723405555,0.9378820390593617,0.06129925200493377,0.9999999641205188,0.003717786757582152,0.960163156508817
DRD2,0.36331177437924006,0.9385592765574424,0.061053815012727934,0.9999999646882474,-0.0019165173358808042,0.979457908364251
CEACAMP3,0.36256970964029284,0.9389186584088756,0.06093058567249074,0.9999999649707496,-0.0030296570510067343,0.9675321107591213
MAP2K6_2,0.3624848060705319,0.9389597066143259,0.0609127814460941,0.9999999650114257,0.0003152773300963587,0.9966203560130849
ATP6AP1L,0.3620157963069456,0.9391861967812347,0.060837384105500124,0.9999999651832896,0.08025148174085175,0.28017518615936476
CNBD2,0.3615585748774056,0.9394065680883088,0.06076882921522532,0.9999999653390086,-0.04256161392914069,0.5672698493006753
FOXP2_4,0.36147994685429785,0.9394444227611072,0.06074880582434488,0.9999999653843924,0.05680678929284883,0.44497487668806657
SLC39A12,0.3597060300235601,0.940295145827877,0.06032543948953799,0.9999999663336194,0.015262101552931728,0.8375259387842232
OR10A5,0.3595856435513739,0.9403526499801347,0.06043563470056809,0.9999999660884471,-0.04643282204585641,0.5325196941656128
PDE3A,0.35837363243279385,0.9409299521143801,0.060235233733937896,0.9999999665333297,-0.03523634282819471,0.6358213362567434
LOC284939,0.35801134707659166,0.9411019386831765,0.06017532710000029,0.9999999666654696,0.0032374237349844684,0.9653068874347857
SAMD14_3,0.35752308265554533,0.9413333109211259,0.06013205194206372,0.9999999667606818,-0.02959901489828319,0.6908133255379362
ANKRD20A12P,0.35734607941887225,0.9414170677278912,0.060065314931245145,0.9999999669071152,0.017851700983804508,0.8104405757699522
FGF9,0.35631720484000395,0.9419026686387334,0.05989131115985702,0.9999999672866459,0.023359047514143992,0.7536175573534458
AVPR1A,0.3551858590602264,0.9424341568551251,0.05973181462877009,0.9999999676316691,0.03164917103536497,0.6706071127157224
RCBTB2,0.3548697429351536,0.9425821991115033,0.059662203758130535,0.9999999677813963,0.03383882906373921,0.6492842111718475
BC036055,0.35461215626445514,0.9427026811133732,0.059621753560971595,0.9999999678681633,0.0990440594627855,0.18222198726912842
KHK,0.3544090005425154,0.942797608899792,0.0595774563804453,0.9999999679629819,0.023194751429268114,0.75529536033761
ZSCAN20_2,0.3540102496010736,0.9429836879859885,0.05951151039783099,0.9999999681037524,0.01848399701658634,0.8038599532390109
C5orf58,0.35377167872510484,0.9430948638139005,0.05947411979993301,0.9999999681833621,-0.048063469082858835,0.5182088320874072
GRIK2_2,0.3531021739419952,0.943406240253958,0.059365987063792286,0.9999999684127563,0.0005866703234734969,0.9937111800861919
PAXBP1,0.3528628663464934,0.9435173174475101,0.059323774476494215,0.9999999685019706,-0.07708377252693299,0.29965720743139146
LOC100289090,0.3527239637647611,0.9435817371442764,0.05945908544503156,0.9999999682153304,0.014057335496626038,0.8501943890047836
SFSWAP_3,0.3526616361301097,0.9436106304531634,0.05929048318007449,0.9999999685721972,-0.0444025380525186,0.5506108628258862
TOP1P2_2,0.35259420590626583,0.9436418802754466,0.05971210045479588,0.9999999676741252,-0.05136039775033701,0.4898888207364888
WIF1,0.3525285959420971,0.9436722776372463,0.05926076811345536,0.999999968634781,0.09615306670802226,0.19538095301896713
AKAP12,0.3522779428164636,0.9437883255835418,0.05922700372019868,0.9999999687057803,-0.025467919293841363,0.7321865279896126
SRPX2,0.35217897998215547,0.9438341084084173,0.05921063063203479,0.9999999687401661,0.034334848784899834,0.6444925207038439
GATA4_2,0.35187366245979107,0.9439752307274003,0.05915805394346277,0.9999999688503939,-0.04650257233509192,0.5319035161163771
CHD2_3,0.3515966332577675,0.944103113508778,0.059114280234822236,0.9999999689419443,0.04758741346114543,0.5223663114891699
FAM184A,0.35141249097979227,0.9441880311554924,0.05908766508252465,0.9999999689975101,0.008500190722055323,0.9090771984547975
TATDN2_2,0.3512355438932998,0.9442695656382425,0.05905453474821906,0.9999999690665743,-0.06310806766715667,0.3960444999813626
TFAP2C_2,0.3510974494296583,0.9443331531089801,0.0590933667454674,0.9999999689856127,0.05861475967575063,0.43059700117258537
PPP2R1A,0.35107111658915185,0.9443452740111186,0.059027328122773365,0.9999999691232038,0.05462471123899716,0.46268392284365023
LEFTY1_2,0.34973593872764724,0.9449579978731053,0.05880639068046114,0.9999999695802126,0.04590726495834521,0.5371739863764535
LOC101927377,0.34954350253588234,0.9450460085466067,0.05877553829468455,0.9999999696436264,0.09662051162951016,0.193207700785897
G3BP2,0.34904382276624846,0.9452741840543936,0.05869185286195862,0.9999999698151354,-0.06977381350801534,0.34795697181309493
AK096159,0.34837010011266134,0.9455810278570237,0.05861575712472508,0.9999999699704604,-0.05516468394598719,0.45826573648817254
GNG4_2,0.34773429532261185,0.9458697514510025,0.058487062848349994,0.9999999702317887,-0.023086156243948396,0.7564049711319845
METTL20,0.3475004734115985,0.9459757238275924,0.05849015513315186,0.9999999702255293,-0.01338047356412859,0.8573288624676908
LOC100130285,0.34724541369799655,0.94609119405352,0.05839955258457608,0.9999999704085151,0.06469237619920405,0.3842690026779191
CCDC148-AS1,0.34705801552763743,0.9461759478459615,0.058369177250531354,0.9999999704696743,0.011895424482909695,0.8730218178674186
ZSCAN16-AS1,0.3463221671867282,0.946508051793342,0.058241378274743155,0.999999970725957,-0.027164116090558747,0.7150973990738673
ANKRD20A12P_2,0.34603523208087894,0.9466372512946448,0.05819387976794637,0.9999999708207836,0.06663546217494125,0.37012047223337485
IRF5,0.34523247741388197,0.9469978152068451,0.058060987255135865,0.9999999710848732,0.027407666667259176,0.7126549883003677
LHX4_2,0.3452154565228829,0.947005445986099,0.05805816941593667,0.9999999710904535,-0.0017663937044309767,0.9810666884491834
COL16A1,0.34463840071044427,0.9472637993891388,0.05796263424381002,0.9999999712791714,-0.013890929692610337,0.8519472879210243
PPP1CB,0.34440289848611216,0.9473690398108091,0.05792364395521986,0.9999999713559268,0.061731083743517004,0.4064525113288843
ACTL6A,0.34438045820678037,0.9473790619099988,0.05791992864689384,0.9999999713632327,0.006545589877723792,0.9299233311718813
LOC101930075,0.34379715052718496,0.9476392117419274,0.057823351113429844,0.9999999715526571,-0.00021136190477007348,0.9977342831577758
AK024134,0.3437887779826073,0.9476429407374608,0.05781752654976733,0.9999999715640512,-0.016246033173549425,0.8272103692948204
LECT1,0.34372055872150875,0.9476733191285529,0.057833073588331965,0.9999999715336302,0.013818955947655602,0.8527056760493331
OR7E104P,0.34360395873504346,0.9477252195953345,0.05780039631468142,0.999999971597542,0.0008329715752900469,0.9910710438603102
LINC00607,0.3433167243546152,0.9478529530446794,0.05781778699567647,0.9999999715635418,0.01866528966078571,0.8019756679226014
BC039357,0.34298966076498855,0.9479981923580131,0.05769699506272047,0.9999999717990727,0.020142503205198618,0.7866655450679696
GNL1,0.3425504345285897,0.9481928942199783,0.05761691678268932,0.9999999719544111,0.026736719034124067,0.7193904739733444
EVC2,0.34198978676414893,0.9484408444834598,0.05753348496281952,0.9999999721155739,-0.02942972829641292,0.6924918521349075
ZNF732_2,0.3415701664627357,0.948626001728807,0.05750400403008386,0.9999999721723556,-0.004023246947279418,0.9568931282098223
EFCAB13_4,0.3413058073462889,0.9487424641958753,0.05741080508170189,0.9999999723512931,0.045886614607190096,0.5373572773791028
PPM1F_2,0.3405308882166139,0.9490830239164075,0.05728246584550873,0.9999999725962896,-0.010706048156495021,0.8856264483001139
CREG2,0.339110177224541,0.9497041851141912,0.0570636699940916,0.9999999730102215,-0.047336563739384045,0.5245638452242392
KCNH7,0.33879123353544593,0.9498430619231304,0.056994317882812076,0.9999999731404459,0.04144134455276115,0.5775232572041593
KY_2,0.33866479130161364,0.9498980603202927,0.05697337283506798,0.9999999731796825,-0.008699079243028672,0.9069592545683897
TMEM235,0.3381808229968465,0.9501082669364542,0.05690550529469411,0.9999999733065253,-0.009152156706722325,0.9021369505371827
BC039487,0.33749253904844456,0.9504063843455443,0.056800027254939434,0.9999999735027713,-0.06446396143695318,0.38595348419723424
FAM217A,0.3374339320972119,0.9504317237290186,0.05676476648691937,0.9999999735681342,0.03182431328686452,0.6688915737347101
CRABP2,0.3371743347805987,0.9505438784038945,0.056726461915975884,0.9999999736390028,-0.02660149284738138,0.7207506180780169
C3orf55,0.33703687561363366,0.9506032090464938,0.05670368857845295,0.9999999736810693,-0.01529247960055542,0.8372070300912362
ATP1A2,0.3368135908530457,0.9506995009697412,0.056666695610352244,0.999999973749295,0.03320889891653168,0.6553902982104345
LOC101927362,0.3357291195075948,0.9511657176659055,0.05655938693665178,0.9999999739464556,-0.03730341883805931,0.6161262062650694
LOC101928747,0.3356354852773215,0.9512058573753032,0.0564714991872446,0.9999999741071077,-0.053312308722592336,0.4735198922591852
SLC17A1,0.33560177244159317,0.9512203051727459,0.05647786163152518,0.9999999740955026,0.009280645224302162,0.9007700340536348
PP12708,0.3350475571664824,0.951457480324931,0.05637407953116491,0.9999999742843173,-0.00034840882035099257,0.9962652024429135
PPHLN1,0.33437185930476593,0.9517457852878275,0.05625544468323665,0.9999999744988926,0.07750158549635715,0.29703749658984063
VN1R5,0.33304312484628823,0.9523099736976115,0.056041263452916046,0.9999999748828918,-0.04546864215700389,0.541073855563003
PPP1R12B_4,0.33298717525977395,0.9523336501196216,0.05602617240267256,0.9999999749097842,0.0757820698048274,0.3079166589502535
HIRIP3,0.33215864204271467,0.9526835059974014,0.05589531107818322,0.9999999751420788,-0.05880997727104407,0.4290606915882186
SOX9_2,0.3318059063515434,0.9528320208295503,0.05585283299775805,0.999999975217136,0.055940374505044514,0.45196011982770334
DSCAM-AS1,0.3314544030987462,0.9529797605691644,0.0557785813572119,0.9999999753479288,-0.006745283417008236,0.9277911367437188
RGR_2,0.33083442134533836,0.9532397205523588,0.05568718210692366,0.999999975508218,-0.014839917689243972,0.8419607423537822
HIPK1_2,0.3306839274661123,0.9533027029741267,0.05565086417802693,0.9999999755716928,0.0023338120496409305,0.9749864800738598
KIAA1107,0.33007372370114196,0.9535575954803942,0.05554970799066074,0.9999999757478415,-0.076628437610405,0.30252953409850786
CHRM3_4,0.32926560308114466,0.9538939738187027,0.05544509521365896,0.9999999759290091,-0.013903729758143243,0.851812427689127
NHLRC4,0.32897789201974087,0.9540134061590202,0.05536803307093921,0.9999999760618166,-0.04114894404257631,0.5802136603767423
GRAPL_3,0.32885694235519897,0.9540635625954831,0.05538909228148478,0.999999976025578,0.002986617164083994,0.9679931085957123
RP1-58B11.1,0.32874915756941225,0.9541082341516306,0.055329979006809485,0.9999999761271959,0.0995911609849114,0.17980687219002767
EDA,0.3281777371393495,0.954344657783876,0.055235366202869396,0.9999999762891685,0.03298166269179586,0.6575986084328782
TRIM42_2,0.32645619839484763,0.9550528456765509,0.054949899917868215,0.9999999767728994,-0.06432120778903305,0.387008511123761
DQ583756,0.3263572540021197,0.9550933614577275,0.05492751732302784,0.999999976810513,0.036501231646477166,0.6237379821007125
GH2,0.32632019131889484,0.9551085326654812,0.05494337186678132,0.9999999767838743,0.026312202726197175,0.7236633207628022
FLJ35816,0.32624456803174545,0.9551394793942695,0.05492614893897517,0.999999976812811,0.04815105473110398,0.5174457829756303
CNOT6L,0.32615163461326213,0.9551774935551461,0.054906294178525404,0.9999999768461361,0.06131019864257829,0.40966581255255874
ARHGAP11B,0.32401949871255326,0.9560447123666979,0.054545769228032656,0.9999999774450534,-0.030983492286067133,0.6771430011569277
TCEB3_3,0.32385056173041826,0.9561130215733676,0.05451774744121218,0.9999999774911142,0.02005955950583141,0.7875230852608356
LINC00299,0.3237095977076917,0.9561699746052529,0.05449423667261428,0.9999999775297059,0.06075488638453523,0.41392825815238393
NAT2,0.3227954476046899,0.9565383121480381,0.05436543169532299,0.9999999777402552,0.02430860642433292,0.7439434094995485
DNAH1,0.3203273578889995,0.9575240993897134,0.053944516458954074,0.9999999784180297,0.0064813340088083924,0.9306095193167883
USP25_2,0.31999725209222624,0.9576549873524115,0.05387847771201476,0.9999999785229513,0.04057746469432675,0.5854886418131394
LOC100996760,0.3191690035251294,0.9579823923540989,0.05375952269945448,0.9999999787109836,-0.011449297589363973,0.8777461584083086
ADK,0.31809109502779687,0.95840634945541,0.053562160922666704,0.9999999790202362,-0.022379471237810904,0.7636378597030312
PCP4,0.31777367213180097,0.9585307355433693,0.05354823661635424,0.9999999790419271,0.04805032832192693,0.518323364591726
KRT78,0.3167973014718514,0.9589120235195324,0.0533474315192706,0.9999999793528762,0.048797203120656066,0.5118343914208003
PPM1E,0.3155082241759635,0.9594123878401617,0.053163317385309036,0.9999999796349373,0.01679346190073397,0.8214837648943906
KLK7,0.31496623567247317,0.9596217310147322,0.05305286753468756,0.9999999798027575,4.0248927263230966e-05,0.9995685467084883
IQCC,0.3142945033163437,0.9598803386637748,0.05293197356102583,0.9999999799852597,-0.05075575477948656,0.49501998572006756
FOXN4,0.31397981055684565,0.960001167691757,0.0528834618629301,0.9999999800581456,-0.011117881051174849,0.8812585601901081
